Taxonomy,SuperKingdom,Phylum,Class,Order,Family,Genus,Species,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7
Archaea;Candidatus Korarchaeota;UNASSIGNED;UNASSIGNED;UNASSIGNED;Candidatus Korarchaeum;Candidatus Korarchaeum cryptofilum,Archaea,Candidatus Korarchaeota,UNASSIGNED,UNASSIGNED,UNASSIGNED,Candidatus Korarchaeum,Candidatus Korarchaeum cryptofilum,5.04638031938744,2.46056881768261,6.76992956269541,3.50719088528381,4.32839048659757,2.63014885046467,2.27209377866758,4.35802617448792,5.07146496868679,2.97008606249959,2.4531521809593,3.57200117929735,4.88211551090531,4.29809683410235
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter cholecystus,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter cholecystus,1.02569326869399,0.249524558378773,1.00462663461566,0.858932651288624,0.42555852119958,0.270574725075442,1.00061586273979,0.236520941116191,2.045635696424,1.56725579924966,0.324316057125753,0.668838568634159,1.86108946586021,0.184547130861928
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter cinaedi,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter cinaedi,6.59751406380348,4.7149859362255,5.59991692111518,3.00650837413573,5.97499590200975,2.49172952669913,7.14268614400201,4.18880614977176,3.65763501218167,4.48781996606017,5.02915369812571,3.22707163427577,2.70470946780461,2.31772676158799
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter felis,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter felis,13.5063033798266,2.61753381280972,5.78851618369278,2.30710417074046,2.2103103002789,2.96674926498782,3.79592669642212,4.38382778978736,2.77669426241347,4.11688364577465,4.77785611927482,3.39346574566386,3.62679146427687,3.28646825249275
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter heilmannii,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter heilmannii,7.9058790659328,3.4777817556487,8.98856313841432,2.7835618869811,1.84961076787241,1.2569271332103,2.42436977018945,1.3290531275146,1.69125076920123,1.60436457967648,2.50088259889787,3.2400423342908,3.86920288342328,2.22822468853248
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter hepaticus,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter hepaticus,6.39477839042778,5.40211986856832,1.16118352006105,4.43483406502189,2.56737567408708,1.49600041637128,2.24216639445079,3.54980470668081,5.29314881631729,3.12494584420256,1.45296828754664,1.46768750182247,0.928543162357657,1.42307956133848
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter himalayensis,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter himalayensis,8.42073639974657,4.49924718088604,5.02043210599912,3.20843356534124,3.90016982679126,2.2561271409986,3.53640839013297,4.49734731715237,3.25745091285954,2.65049889768968,2.57861552211559,6.02675574019146,4.55921489758966,3.14550882295439
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter mustelae,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter mustelae,1.4307562034863,1.77578617626366,2.20777453717859,1.72632539692916,1.25191633365854,0.407505022779513,1.48876319877213,1.88510559264872,1.96655178870167,3.7976136278859,2.2470676372545,1.44684273273416,3.01589258805261,1.99864272420828
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter pullorum,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pullorum,0,0.109543732020659,0,0.617898866319871,0.3061382372733,0.494578126450989,0,0,0.136386887642239,0.762316741361529,0.296405416038959,0.2862825027366,1.10408873213012,0.132759492576156
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter pylori,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori,25.0536044898739,26.4843782943184,34.3859168139355,35.4934908758406,35.6980881272083,34.3812970110447,36.8927328252133,28.9377754431687,28.554404071984,38.5201219273764,37.5638443840975,29.8193438851895,33.5235596971815,50.2491202696227
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter saguini,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter saguini,15.0918181570005,14.9947263125864,19.2035992626143,21.3053428066968,18.8883555957979,24.0025687001957,16.6821545430472,12.325190230198,14.9207678667216,11.3455826069133,18.534397412567,17.8612266745818,10.9905256984457,17.3880473486542
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter sp. MIT 01-6242,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter sp. MIT 01-6242,1.04276721328812,0.783514854363617,0.351451219887923,1.00964714453112,1.23762747514817,1.3580677163437,1.16759597690027,1.13929934617518,1.68917209741945,1.57356789835665,1.33284744918501,0.622595866052472,0.537221996118998,0.6459745265936
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter typhlonius,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter typhlonius,6.71063329572518,5.15923185358748,4.2001512115234,2.56821538069778,3.82740651101478,2.95957131071644,3.23751114964321,2.84098507822606,3.56424925205137,2.07475976333334,2.13633165981537,2.31608602876772,2.63320223658668,2.55999203443176
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;UNASSIGNED,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,UNASSIGNED,3.28924980152824,5.17534341963825,10.2358512019909,4.4794021773629,2.70239327350156,3.43117478552654,4.26519326038888,4.63742496549978,5.24550760746693,7.2185109966197,6.22294798244431,4.00423761325001,3.38873527109477,3.76837155129104
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfuricurvum;Sulfuricurvum kujiense,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfuricurvum,Sulfuricurvum kujiense,43.1498071193689,37.102767369069,51.913179124442,46.671851242763,60.3847610884097,51.625910234576,51.8372024425396,33.8297203730405,49.7988282856549,53.5665988292591,46.1200946470424,38.1204546258229,34.4640488302524,48.0535491103484
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfurimonas;Sulfurimonas autotrophica,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas,Sulfurimonas autotrophica,6.45537168462529,6.52268166158582,8.00245657314656,5.50343587782603,4.46766144401307,2.9941573648038,5.38833374694683,4.54252027067359,5.25350764335348,7.77132904613706,3.4864182716165,7.0952097129224,2.73158726869348,9.82669778850903
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfurimonas;Sulfurimonas denitrificans,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas,Sulfurimonas denitrificans,0.96319089394397,6.10645548827822,4.18295888579148,4.25813849163383,1.25755479455755,2.55854031953011,2.4123128661699,1.87487706939773,3.27475014446113,3.62835741510797,2.48196451499397,1.91497875997499,4.66018838470677,0.878747288295487
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfurimonas;Sulfurimonas gotlandica,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas,Sulfurimonas gotlandica,2.7075179121614,3.62570210375379,6.71101619560137,1.02977040501728,1.5642900210946,0.0865395949255886,1.44921292456711,1.48018867113002,1.04353547024172,2.20675514475426,1.30392049112018,1.25630272923713,1.06442379323197,0.744192701105835
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;UNASSIGNED;UNASSIGNED,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,UNASSIGNED,UNASSIGNED,0.98806659076467,1.20654135096428,1.01667787969587,0.879407878114076,1.17603977582249,0.182902463696462,0.0791167574626298,1.18232368402236,0.690845500976135,1.75022459725037,0.571427911234654,0.351884755536845,0.456390595723831,0.280409700331193
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Wolinella;Wolinella succinogenes,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Wolinella,Wolinella succinogenes,21.8847874208357,16.8246111117763,18.1175030291354,14.3341085631347,14.8447202194495,9.03997355041969,13.2641904391367,17.8453568592659,12.4401357701461,12.7450044221857,17.3761911802176,11.7301689268255,15.592549455257,15.1825198297014
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;UNASSIGNED;Nitratifractor;Nitratifractor salsuginis,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,UNASSIGNED,Nitratifractor,Nitratifractor salsuginis,25.8567000286071,21.709821099951,26.5957498095966,26.9280444196548,27.1795403860547,24.2675349986941,24.403928016878,23.8158250686888,25.4447374650019,23.5692727108333,29.7029074742914,27.4528529220847,21.1338688582875,25.1933943646887
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;UNASSIGNED;UNASSIGNED;UNASSIGNED,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,UNASSIGNED,UNASSIGNED,UNASSIGNED,1.68887085539404,1.82731088420083,1.12549444357345,0.813064295277808,1.45357135363653,1.31837902724635,1.06185326512358,1.89210433617167,1.17527543799634,2.44231892256178,0.781106606310451,3.12836264998932,2.77017290586603,1.80408962726103
Bacteria;Proteobacteria;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Nautilia;Nautilia profundicola,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nautiliaceae,Nautilia,Nautilia profundicola,4.90536151830823,6.70166974338716,7.70045977986746,6.95030444651203,6.08513372972958,4.21708414123086,7.66065005290447,7.59141612645137,11.1300357142184,7.78399292426135,5.29823291510065,6.80877959047566,3.17740690470558,9.56863482138517
Bacteria;Proteobacteria;Epsilonproteobacteria;UNASSIGNED;UNASSIGNED;Nitratiruptor;Nitratiruptor sp. SB155-2,Bacteria,Proteobacteria,Epsilonproteobacteria,UNASSIGNED,UNASSIGNED,Nitratiruptor,Nitratiruptor sp. SB155-2,7.91845272446251,10.9602794222394,12.4162581482268,10.894547701067,12.4683471686295,24.278746153951,14.6228707625628,18.0222348857287,11.8851006834653,9.37296486602473,14.2424136542479,14.116508771947,13.9158479479385,15.1462620142308
Bacteria;Proteobacteria;Epsilonproteobacteria;UNASSIGNED;UNASSIGNED;Sulfurovum;Sulfurovum lithotrophicum,Bacteria,Proteobacteria,Epsilonproteobacteria,UNASSIGNED,UNASSIGNED,Sulfurovum,Sulfurovum lithotrophicum,2.02989940355049,0.516617915996484,0.840146829950546,0.628380874880726,0.207554368368813,1.73734926116029,0.508144221431906,0.418823622334033,0.832203291998172,3.75370393881049,0.602867248354933,1.26585979001854,1.63815588940048,0.810069711801735
Bacteria;Proteobacteria;Epsilonproteobacteria;UNASSIGNED;UNASSIGNED;Sulfurovum;Sulfurovum sp. NBC37-1,Bacteria,Proteobacteria,Epsilonproteobacteria,UNASSIGNED,UNASSIGNED,Sulfurovum,Sulfurovum sp. NBC37-1,20.9006963303477,19.67695968608,19.0163068518585,14.6665338599181,12.5471186811492,12.5084949438156,13.3398160625609,8.41660858080684,15.6875393345618,18.8540067439825,23.9426811926758,18.0630285858197,24.9264242723473,21.0634499254355
Bacteria;Proteobacteria;Epsilonproteobacteria;UNASSIGNED;UNASSIGNED;Sulfurovum;UNASSIGNED,Bacteria,Proteobacteria,Epsilonproteobacteria,UNASSIGNED,UNASSIGNED,Sulfurovum,UNASSIGNED,2.78335323035208,3.12921174090685,2.24769536159198,0.522252643172359,2.30961774019029,0.611575102600686,6.43571143552276,0.2418344048814,0.691651172523799,2.6090278155271,2.56565978399314,2.65697379478834,2.86706912698304,1.16575065922276
Bacteria;Proteobacteria;Epsilonproteobacteria;UNASSIGNED;UNASSIGNED;UNASSIGNED;UNASSIGNED,Bacteria,Proteobacteria,Epsilonproteobacteria,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,0,0.41565451616976,1.25608023337104,0.390760915883337,0.129068433368185,0.312772546127,0.817673696415808,0,0.517508621891236,0,0.374895175108498,0.724183319105274,0.418937221963077,1.67914925043446
Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Acidiferrobacter;Acidiferrobacter sp. SPIII_3,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter sp. SPIII_3,86.8190187300978,86.8317021238963,91.2503778304993,92.559027356077,97.9272375834852,110.263015364928,86.3994611589624,110.520785339666,107.61763795009,94.507751803356,112.601617404086,94.308866103557,86.26913514179,101.302652295276
Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfuricaulis;Sulfuricaulis limicola,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfuricaulis,Sulfuricaulis limicola,178.092756730498,180.73544510409,141.900984122072,178.376787106236,171.409560845694,145.021453474737,140.050371952546,168.344884332597,192.605311226597,174.914089912751,164.90746638195,192.763268475543,165.721782695786,135.877752576514
Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis;Sulfurifustis variabilis,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis,Sulfurifustis variabilis,258.856692647482,303.971960619479,242.383041683537,289.019106860342,265.909022686155,232.282369755547,259.875531950957,390.886600667901,429.955279925051,334.540977366185,285.228166350866,329.239529553997,327.940591721262,266.493692931789
Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;UNASSIGNED;UNASSIGNED,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,UNASSIGNED,UNASSIGNED,3.51110707807368,2.85851236061824,4.40727964855665,1.78902333932557,3.12414675523836,4.51043524004917,3.55866871658924,6.4862130329414,6.41106422629396,4.34967376526512,2.45464025197414,3.12424757597262,4.42129891254269,3.30541476639093
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas caviae,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas caviae,17.6685084033473,21.7797233620811,18.1722786411469,17.1255197946987,15.5088173179522,21.629976446455,14.8477510945754,28.8575291145579,16.9815356587595,18.5370255663022,13.6831540274599,19.1116762303637,16.2069337314409,17.8869497960079
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas dhakensis,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas dhakensis,5.64514726105462,15.2407407230447,8.89134872156218,7.95078819447727,9.44182980972188,8.74831204646119,7.52930038949813,10.8423573961712,9.22459452938539,9.61059873142347,8.41845736713147,10.5090488641005,11.6743713603201,5.85414527562609
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas encheleia,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas encheleia,42.1112394032643,51.1008443304748,49.8846674559004,55.3434029824838,72.6380480465027,63.0457173856234,42.4453362037799,45.9791917758431,63.2342170028008,56.2042099587745,63.1665494774659,45.8243062912089,62.8263492090635,59.238224672663
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas hydrophila,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas hydrophila,125.745600511481,102.312216562881,115.089267040608,117.551057688156,147.685889124029,132.731019451606,121.979791734447,135.535996595706,129.3293984753,132.928125577569,138.112254166074,128.473804298368,122.587811192713,126.141790367121
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas media,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas media,28.795063540975,40.6213414645251,34.5251137491529,27.4458774931604,32.1683780079269,32.770934654664,29.8593554905362,31.5327068462706,30.276691878308,28.8880792017167,33.656660229164,30.0533128938969,34.5099009630751,34.3911801885674
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas rivipollensis,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas rivipollensis,15.5789406617426,24.0913451007425,20.8310955287173,16.4373679269288,17.0601571798405,18.0435333964493,23.5593272560606,19.783486877038,27.7921452755558,13.6097643254162,21.3990857277437,20.8304802819586,16.9749402657816,22.4937377786215
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas salmonicida,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas salmonicida,47.0002123195855,55.9065002179857,57.6558946737592,62.7478827625025,55.0904895067429,56.2089630596435,54.8853916759568,60.4862018283073,37.6413694491115,45.2951065153108,45.9723922045307,67.1923460916287,72.4729137571531,64.0963605348212
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas schubertii,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas schubertii,54.0905367545681,63.4032876528192,58.2549799288174,61.9662839490285,55.1694804058104,44.4067968103345,57.3691290695349,61.0889766514436,60.7753852690002,59.9192448302789,54.7003049531778,56.4819602388412,54.6986436531691,58.9020500322386
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas sp. ASNIH1,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. ASNIH1,5.74244684712075,5.57620619045496,3.97509907956489,7.28762700331383,2.90828815945865,4.00481738140907,9.47554471641262,4.64329667675437,8.63985647219442,4.77279690344027,4.6412542321517,5.93415924235521,3.4500293141508,3.09848868044394
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas sp. ASNIH2,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. ASNIH2,0.157811921747518,0.140573287013636,1.557775068694,0.396463006501377,0.392855506200501,1.05778869677286,0.293452268873943,0.683778995432902,1.75020083283388,0.712012863675986,0.126788582826393,1.22458466835827,0.425050468978847,0
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas sp. ASNIH3,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. ASNIH3,1.3696506521596,1.18734313717949,3.34860892276991,1.6974389066101,1.45921339884195,2.52619092220893,3.28685960252709,0.945971028572297,1.55730829066431,2.99125575151206,2.09112424859557,2.38413224833148,2.69456504365565,2.57284671654243
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas sp. ASNIH4,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. ASNIH4,6.46225659287047,6.31107937518666,9.97323541213817,10.5487190247276,6.54920813667497,7.92312806431081,8.6160224393301,6.55664468033154,7.39623323097459,7.15754771821575,8.54094648535158,7.53412673462365,12.4063553056123,7.77524984421194
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas sp. ASNIH5,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. ASNIH5,3.62783759598226,1.46900073847089,2.19257442180874,2.54555925508185,1.4752815602365,0.523972243363982,1.4286831655254,2.51504154039109,1.7160338889444,2.40954191343046,2.02633965307004,2.89211884330429,3.49770010969778,1.56772119960045
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas sp. ASNIH7,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. ASNIH7,2.7248778155423,2.14280488344308,1.82869404190674,1.63151012435736,2.33066616120351,3.21221760285977,1.15897812114213,3.31946379755539,3.06352370239182,3.02968375867377,3.3086418330245,3.52282107820686,1.83484045305191,1.59536009019309
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas sp. CA23,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. CA23,30.59569694721,38.6826584866486,38.562907134064,39.3566652979049,39.5824539071046,25.9147150332853,41.7447740371372,42.0103669949507,34.8535029763318,32.1642924777066,28.6375876212506,29.5494760090849,43.1905713025658,28.7500837715241
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas sp. CU5,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. CU5,7.74313619132959,8.49225969816715,8.7697180157863,6.23163308469156,7.43568146762568,6.71439990939499,14.2479341862328,11.0352935620302,10.4481519902834,8.53952561174014,7.3019774989311,9.25295582959799,8.57656518742867,9.74227957360942
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas veronii,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas veronii,159.925532883624,179.712279348492,148.722592188167,148.42183724255,126.635914177672,166.801036117676,165.844721036646,146.984464838714,168.981565139495,159.82243802137,170.573090164076,131.479098347233,168.417050604135,115.971223813905
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;UNASSIGNED,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,UNASSIGNED,287.774445922353,318.067275792396,294.777291760065,314.177838894067,310.205807386568,321.79748136698,292.84482920424,306.062989529951,277.807024383821,314.137766513413,295.082287076972,286.186250627083,300.194905543483,341.639130313289
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Oceanimonas;Oceanimonas sp. GK1,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanimonas,Oceanimonas sp. GK1,39.5174849775263,46.0539498669686,58.0767527459872,38.5280558815675,46.7453178316063,43.6066280370775,43.3556141412648,45.6337723878964,53.0714323862991,49.681477013152,42.8713076888551,42.8356043868324,48.9986425950699,43.1503275903708
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Oceanisphaera;Oceanisphaera avium,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanisphaera,Oceanisphaera avium,1.10833393342976,1.28644422841962,0.882302355927451,3.38213064404495,1.9728082392658,1.92270254396421,1.44427718130617,1.41073041041744,0.462354641780379,1.00913437829133,2.8438698604606,1.63279539357575,1.80288041194995,2.4541773143934
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Oceanisphaera;Oceanisphaera profunda,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanisphaera,Oceanisphaera profunda,17.7722656707302,19.907284744866,18.6387112361083,21.6190855166434,23.9244223767917,19.2014571936147,18.922576608031,15.3879798879157,22.979203110866,13.0241054224333,14.1471036870589,14.5073187835108,11.7050235257506,16.0973710689658
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas;Tolumonas auensis,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,Tolumonas auensis,13.2068526390594,11.0636023304776,8.7361382960985,18.5700636609027,11.0246884196615,9.36122663135335,8.31469771617988,11.3836410402811,18.9007971267392,11.1478189115193,11.227783276666,6.66622719222444,9.46450610083822,12.572156371619
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;UNASSIGNED;UNASSIGNED,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,UNASSIGNED,UNASSIGNED,6.00036779651028,4.54511824185837,7.17505624369857,2.51099194158978,4.61086386535286,3.12548686584332,1.08331616612329,6.85977630321507,6.91335355358431,3.62813568996703,4.26151982445523,4.28659722626275,4.348779050333,6.32245693783089
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Zobellella;Zobellella denitrificans,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Zobellella,Zobellella denitrificans,81.5363484122919,66.2723800039035,72.02211417213,85.9200639125209,55.8000783870142,54.1105105122053,77.3488552046619,66.2430385547194,77.5507664335953,65.5229561398622,71.4104901713546,70.4953898107076,69.2232899300774,63.5872145459203
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Agarivorans;Agarivorans gilvus,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Agarivorans,Agarivorans gilvus,10.425437853127,10.9781436726467,15.1678693080567,8.15474662184895,4.82672687581939,5.18225289230709,10.6403932250837,8.3132354101817,6.49160428358231,13.4658990411566,7.45453191365218,7.24473699369997,5.39338940181067,10.9730487406983
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas addita,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas addita,0,0,0.140862128638005,0,0,0.350756308844511,0,0,1.16071193752456,0.540637347407726,0.140141080638281,0.812129680438742,0.469813848539238,0.564920611199298
